
<!-- saved from url=(0188)http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&mRelEstacao=83781&btnProcesso=serie&mRelDtInicio=01/01/1990&mRelDtFim=31/12/2015&mAtributos=,,,,,,,1,,1,,,1,1,1,1, -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83781</title>
   <!-- FACE BOX -->
   <script src="./SaoPaulo_files/jquery.js.download" type="text/javascript"></script>
   <link href="./SaoPaulo_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="./SaoPaulo_files/facebox.js.download" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/1990 a 31/12/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;NebulosidadeMedia;PrecipitacaoTotal;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;
83781;31/07/2006;0000;4.946237;71;24.354839;18.104516;13.274194;67.120968;
83781;31/08/2006;0000;6.129032;5.8;25.325806;18.86;14.125806;63.637097;
83781;30/09/2006;0000;7.733333;77.7;24.75;18.480667;14.25;69.425;
83781;31/10/2006;0000;8.043011;100.4;26.151613;20.215484;16.625806;75.008065;
83781;30/11/2006;0000;8.477778;230.7;26.65;20.926;17.173333;74.15;
83781;31/12/2006;0000;9.010753;311.5;28.319355;22.661935;19.312903;77.120968;
83781;31/01/2007;0000;9.032258;213.5;27.425806;22.793548;19.764516;78.024194;
83781;28/02/2007;0000;7.392857;285.9;29.975;23.732143;19.378571;71.696429;
83781;31/03/2007;0000;6.268817;185.4;30.716129;24.089032;19.816129;68.774194;
83781;30/04/2007;0000;8.433333;124.8;27.26;21.862;18.506667;76.65;
83781;31/05/2007;0000;7;59;23.083871;17.76129;13.993548;74.693548;
83781;30/06/2007;0000;5.066667;30.7;25.003333;18.626667;14.02;65.808333;
83781;31/07/2007;0000;7.408602;148.3;22.180645;16.484516;12.309677;69.354839;
83781;31/08/2007;0000;5.72043;0;25.390323;18.461935;13.758065;64.895161;
83781;30/09/2007;0000;5.966667;15.7;27.86;20.475333;15.563333;64.358333;
83781;31/10/2007;0000;7.430108;109.3;28.290323;21.29871;16.983871;71.790323;
83781;30/11/2007;0000;8.355556;219.9;26.09;20.338667;16.726667;75.858333;
83781;31/12/2007;0000;8.354839;230.9;28.703226;22.709677;18.677419;72.266129;
83781;31/01/2008;0000;8.666667;318.5;26.66129;21.599355;18.445161;77.629032;
83781;29/02/2008;0000;8.114943;236.3;28.289655;22.666207;19.003448;76.62931;
83781;31/03/2008;0000;7.537634;180.8;27.387097;22.131613;18.625806;75.491935;
83781;30/04/2008;0000;7.266667;96.6;25.986667;21.069333;17.513333;74.675;
83781;31/05/2008;0000;5.892473;80.3;22.925806;17.734194;13.929032;70.741935;
83781;30/06/2008;0000;7.944444;78.2;22.55;17.020667;13.253333;76.75;
83781;31/07/2008;0000;3.376344;0;24.322581;17.496774;12.551613;62.91129;
83781;31/08/2008;0000;6.236559;78.5;24.996774;18.853548;14.577419;69.725806;
83781;30/09/2008;0000;7.550562;43.9;23.52;17.837333;13.993333;71.3;
83781;31/10/2008;0000;8.548387;161.4;26.835484;20.801935;16.803226;75.540323;
83781;30/11/2008;0000;8.766667;165.1;26.356667;20.723333;17.16;77.583333;
83781;31/12/2008;0000;7.72043;220.2;27.274194;21.251613;17.16129;76.08871;
83781;31/01/2009;0000;8.621212;351.8;27.283871;22.403871;18.86129;82.782258;
83781;28/02/2009;0000;7.797619;200.2;29.342857;23.729286;19.928571;75.455357;
83781;31/03/2009;0000;7.842105;125.7;28.746667;23.6536;19.989286;77.092593;
83781;30/04/2009;0000;7.244898;69.6;25.566667;20.358182;16.87037;79.115385;
83781;31/05/2009;0000;6.42;50;25.214286;19.631429;15.542308;78.956522;
83781;30/06/2009;0000;7;49.8;21.408696;15.829;11.66;78.043478;
83781;31/07/2009;0000;7.940909;179.7;21.976;17.153043;13.358333;83.32;
83781;31/08/2009;0000;5.817204;102.8;24.5;18.277419;13.751613;68.475806;
83781;30/09/2009;0000;8.011111;192.2;25.08;19.729333;16.143333;77.258333;
83781;31/10/2009;0000;8.451613;154.5;25.483871;19.996774;16.467742;79.048387;
83781;30/11/2009;0000;7.666667;177.3;29.92;24.104;20.313333;73.383333;
83781;31/12/2009;0000;8.365591;363.7;28.312903;22.617419;19.209677;77.959677;
83781;31/01/2010;0000;8.806452;480.5;28.983871;23.391613;19.848387;80.33871;
83781;28/02/2010;0000;6.722892;296.5;30.878571;24.685;20.592857;69.964286;
83781;31/03/2010;0000;7.623656;184.5;28.803226;23.016774;19.416129;74.516129;
83781;30/04/2010;0000;7.651685;124.5;25.693333;20.624667;17.02;74.125;
83781;31/05/2010;0000;6.946237;65.2;23.732258;18.423871;14.832258;74.548387;
83781;30/06/2010;0000;5.337079;13.1;22.726667;16.820667;12.726667;70.166667;
83781;31/07/2010;0000;5.860215;93.5;24.21;18.363226;14.164516;71.129032;
83781;31/08/2010;0000;4.612903;0.4;24.16129;17.489677;12.816129;64.33871;
83781;30/09/2010;0000;6.822222;104.8;25.996667;19.715333;15.52;70.483333;
83781;31/10/2010;0000;7.741935;70.1;24.570968;18.591613;14.909677;75.137097;
83781;30/11/2010;0000;7.988889;109.6;27.28;21.056667;16.973333;72.041667;
83781;31/12/2010;0000;8.752688;343.1;28.354839;22.912903;19.3;77.846774;
83781;31/01/2011;0000;8.494624;493.7;29.490323;23.854194;20.383871;78.185484;
83781;28/02/2011;0000;8.119048;311.5;30.446429;24.360714;20.325;72.839286;
83781;31/03/2011;0000;9.395604;164;25.923333;21.702667;18.893333;80.6;
83781;30/04/2011;0000;7.674419;133;27.246667;21.75037;18.056667;75.525;
83781;31/05/2011;0000;7.365591;30.4;22.990323;17.690323;14.283871;75.16129;
83781;30/06/2011;0000;5.655556;81.6;22.29;15.961333;11.503333;72.658333;
83781;31/07/2011;0000;6.225806;4.5;23.716129;17.483226;13.090323;70.967742;
83781;31/08/2011;0000;6.258065;46.3;24.941935;18.303871;13.758065;69.895161;
83781;30/09/2011;0000;6.822222;7.4;25.79;18.246;13.56;67.208333;
83781;31/10/2011;0000;7.913978;149.6;26.264516;20.216774;16.432258;72.733871;
83781;30/11/2011;0000;7.688889;141.3;26.19;20.013333;15.81;71.125;
83781;31/12/2011;0000;7.795699;136.8;27.758065;22.199355;18.254839;69.854839;
83781;31/01/2012;0000;8.55914;332.6;27.045161;21.476129;17.919355;78.177419;
83781;29/02/2012;0000;7.770115;224.2;30.696552;24.527586;20.131034;71.62931;
83781;31/03/2012;0000;7.290323;187.6;28.835484;22.449333;18.225806;73.096774;
83781;30/04/2012;0000;8.555556;155.9;26.9;21.249333;17.87;78.716667;
83781;31/05/2012;0000;7.086022;82.7;23.1;18.043871;14.593548;77.241935;
83781;30/06/2012;0000;7.866667;233.7;22.216667;18.030714;14.403333;80.862069;
83781;31/07/2012;0000;5.258065;74.7;23.425806;17.765806;13.341935;70.33871;
83781;31/08/2012;0000;4.376344;0.3;25.693548;19.193548;14.258065;64.241935;
83781;30/09/2012;0000;6.655556;19.2;27.34;20.064828;15.446667;64.4;
83781;31/10/2012;0000;7.024194;128.3;29.403448;22.494815;17.490323;69.83871;
83781;30/11/2012;0000;8.533333;91.6;26.446667;20.986897;17.173333;75.65;
83781;31/12/2012;0000;8.032258;401.9;30.151613;24.565333;20.748387;75.298387;
83781;31/01/2013;0000;9.139785;169.2;26.832258;22.047742;18.9;79.354839;
83781;28/02/2013;0000;8.190476;278;29.353571;23.350714;19.15;75.464286;
83781;31/03/2013;0000;8.709677;174.5;27.13;22.020667;18.683871;78.822581;
83781;30/04/2013;0000;7.955556;70.7;;;16.4;75.45;
83781;31/05/2013;0000;7.010753;42.5;;;15.06129;74.741935;
83781;30/06/2013;0000;7.655556;143.2;22.763333;18.145333;15.03;80.283333;
83781;31/07/2013;0000;6.258065;90.9;21.706452;16.697241;12.045161;75.5;
83781;31/08/2013;0000;5.365591;7.7;24.803226;17.985333;12.677419;64.040323;
83781;30/09/2013;0000;6.277778;81.3;25.063333;19.1;14.74;68.275;
83781;31/10/2013;0000;8.247312;126.6;24.987097;19.802667;16.012903;72.693548;
83781;30/11/2013;0000;7.6;123.6;26.966667;21.458621;17.62;73.291667;
83781;31/12/2013;0000;7.978495;83.1;28.896774;23.28;19.425806;70.943548;
83781;31/01/2014;0000;6.688172;237.9;31.919355;25.092258;19.66129;67.677419;
83781;28/02/2014;0000;5.940476;197.6;31.832143;25.446429;21.142857;62.741071;
83781;31/03/2014;0000;8.096774;226.9;28.832258;23.096774;19.474194;75.645161;
83781;30/04/2014;0000;7.922222;79.7;26.41;21.073333;17.613333;75.016667;
83781;31/05/2014;0000;7.612903;46;23.574194;18.812667;14.912903;73.653226;
83781;30/06/2014;0000;6.933333;9.7;23.653333;18.557333;14.533333;72.841667;
83781;31/07/2014;0000;6.612903;21.4;21.974194;17.040645;13.4;71.870968;
83781;31/08/2014;0000;5.365591;29.6;24.9;18.417419;13.293548;65.241935;
83781;30/09/2014;0000;6.244444;58.7;26.93;20.434;15.75;68.308333;
83781;31/10/2014;0000;6.129032;25.2;28.680645;21.582667;16.648387;62.846774;
83781;30/11/2014;0000;8.544444;117.5;27.126667;21.543448;17.856667;73.433333;
83781;31/12/2014;0000;7.473118;203.1;29.170968;23.468667;19.241935;70;
83781;31/01/2015;0000;7.247312;156.2;31.490323;25.387097;21.148387;68.774194;
83781;28/02/2015;0000;8.130952;273;29.007143;23.631111;19.935714;74.776786;
83781;31/03/2015;0000;8.72043;332.7;27.248387;22.198065;19.012903;78.75;
83781;30/04/2015;0000;8.266667;108.1;25.966667;20.875333;17.783333;77.35;
83781;31/05/2015;0000;8.043011;50.7;22.867742;18.710667;15.612903;78.629032;
83781;30/06/2015;0000;6.108333;20.3;23.22;18.182;14.073333;73.725;
83781;31/07/2015;0000;7.096774;65.1;22.832258;17.93871;14.209677;74.491935;
83781;31/08/2015;0000;3.935484;31.6;26.316129;19.936774;14.887097;62.5;
83781;30/09/2015;0000;6.911111;201.7;26.673333;21.077333;16.62;70.066667;
83781;31/10/2015;0000;8.225806;92.1;27.832258;21.888276;17.819355;72.322581;
83781;30/11/2015;0000;9.333333;247.2;27.04;22.194286;18.85;80.3;
83781;31/12/2015;0000;8.806452;318.1;28.96129;23.635862;19.741935;76.322581;
</pre>    <div id="facebox" style="display:none;">       <div class="popup">         <table>           <tbody>             <tr>               <td class="tl"></td><td class="b"></td><td class="tr"></td>             </tr>             <tr>               <td class="b"></td>               <td class="body">                 <div class="content">                 </div>                 <div class="footer">                   <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&amp;mRelEstacao=83781&amp;btnProcesso=serie&amp;mRelDtInicio=01/01/1990&amp;mRelDtFim=31/12/2015&amp;mAtributos=,,,,,,,1,,1,,,1,1,1,1,#" class="close">                     <img src="./SaoPaulo_files/closelabel.gif" title="Fechar" class="close_image">                   </a>                 </div>               </td>               <td class="b"></td>             </tr>             <tr>               <td class="bl"></td><td class="b"></td><td class="br"></td>             </tr>           </tbody>         </table>       </div>     </div></body></html>
